@relation 'DerbyBug'

@attribute Text string
@attribute class-att {0,1}

@data
'Aliased Columns not recognized after  group by    order by  combination    I ve been doing work to try and integrate Derby with the Mondrian ROLAP engine  which has uncovered a bug in Derby when a query involves column aliasing  a group by clause  and an order by clause For example  Mondrian will generate the following query select STORE STORE COUNTRY as c   STORE STORE STATE as c   STORE STORE CITY as c   STORE STORE NAME as c   STORE STORE TYPE as c   STORE STORE MANAGER as c   STORE STORE SQFT as c   STORE GROCERY SQFT as c   STORE FROZEN SQFT as c   STORE MEAT SQFT as c   STORE COFFEE BAR as c    STORE STORE STREET ADDRESS as c   from STORE as STORE group by STORE STORE COUNTRY  STORE STORE STATE  STORE STORE CITY  STORE STORE NAME  STORE STORE TYPE  STORE STORE MANAGER  STORE STORE SQFT  STORE GROCERY SQFT  STORE FROZEN SQFT  STORE MEAT SQFT  STORE COFFEE BAR  STORE STORE STREET ADDRESS order by STORE STORE COUNTRY  STORE STORE STATE  STORE STORE CITY  STORE STORE NAMEwhich should be valid SQL  I have tested this query outside of the Mondrian environment and still receive the same error which is  Column  STORE STORE COUNTRY  is not in any table in the FROM list or it appears within a join specification and is outside the scope of the join specification or it appears in a HAVING clause and is not in the GROUP BY list SQL State    x  Error Code       However  if I remove any one of the three elements  aliasing  group by  order by  or if the order by uses the aliased names  the query works  It is only the combination of all   elements that is causing a problem      ie  all of the following queries work correctly     select STORE STORE COUNTRY   STORE STORE STATE   STORE STORE CITY   STORE STORE NAME   STORE STORE TYPE   STORE STORE MANAGER   STORE STORE SQFT   STORE GROCERY SQFT   STORE FROZEN SQFT   STORE MEAT SQFT   STORE COFFEE BAR   STORE STORE STREET ADDRESS from STORE as STORE group by STORE STORE COUNTRY  STORE STORE STATE  STORE STORE CITY  STORE STORE NAME  STORE STORE TYPE  STORE STORE MANAGER  STORE STORE SQFT  STORE GROCERY SQFT  STORE FROZEN SQFT  STORE MEAT SQFT  STORE COFFEE BAR  STORE STORE STREET ADDRESS order by STORE STORE COUNTRY  STORE STORE STATE  STORE STORE CITY  STORE STORE NAMEselect STORE STORE COUNTRY as c   STORE STORE STATE as c   STORE STORE CITY as c   STORE STORE NAME as c   STORE STORE TYPE as c   STORE STORE MANAGER as c   STORE STORE SQFT as c   STORE GROCERY SQFT as c   STORE FROZEN SQFT as c   STORE MEAT SQFT as c   STORE COFFEE BAR as c    STORE STORE STREET ADDRESS as c   from STORE as STORE group by STORE STORE COUNTRY  STORE STORE STATE  STORE STORE CITY  STORE STORE NAME  STORE STORE TYPE  STORE STORE MANAGER  STORE STORE SQFT  STORE GROCERY SQFT  STORE FROZEN SQFT  STORE MEAT SQFT  STORE COFFEE BAR  STORE STORE STREET ADDRESSselect STORE STORE COUNTRY as c   STORE STORE STATE as c   STORE STORE CITY as c   STORE STORE NAME as c   STORE STORE TYPE as c   STORE STORE MANAGER as c   STORE STORE SQFT as c   STORE GROCERY SQFT as c   STORE FROZEN SQFT as c   STORE MEAT SQFT as c   STORE COFFEE BAR as c    STORE STORE STREET ADDRESS as c   from STORE as STORE order by STORE STORE COUNTRY  STORE STORE STATE  STORE STORE CITY  STORE STORE NAMEselect STORE STORE COUNTRY as c   STORE STORE STATE as c   STORE STORE CITY as c   STORE STORE NAME as c   STORE STORE TYPE as c   STORE STORE MANAGER as c   STORE STORE SQFT as c   STORE GROCERY SQFT as c   STORE FROZEN SQFT as c   STORE MEAT SQFT as c   STORE COFFEE BAR as c    STORE STORE STREET ADDRESS as c   from STORE as STORE group by STORE STORE COUNTRY  STORE STORE STATE  STORE STORE CITY  STORE STORE NAME  STORE STORE TYPE  STORE STORE MANAGER  STORE STORE SQFT  STORE GROCERY SQFT  STORE FROZEN SQFT  STORE MEAT SQFT  STORE COFFEE BAR  STORE STORE STREET ADDRESS order by c  c  c  c    ',0
'Network Server Gives NPE if SQLException has null arguments    e g  for ERROR XBM H     Network server  Network Server throws an NPE because one of the arguments of the SQLException is null  It shouldn t do so To reproduce try to create a database in the root directory on Linux  Do not run in security manager  The trace below came from an extra     in the url in NSinSameJVM javaThe issues are    Network Server throws an NPE because one of the arguments of the SQLException is null in this code  It shouldn t do so    arguments are variable part of a message Object   args   ce getArguments    for  int i      args    null  amp  amp  i  lt  args length  i    sqlerrmc    args     i      toString     separator    This exception seems to have null arguments which doesn t seem right  ERROR XBM H  Directory  NSinSameJVMTestDB cannot be created ERROR XBM H  Directory  NSinSameJVMTestDB cannot be created  at org apache derby iapi error StandardException newException StandardException java      at org apache derby impl services monitor PersistentServiceImpl   run PersistentServiceImpl java      at java security AccessController doPrivileged Native Method  at org apache derby impl services monitor PersistentServiceImpl createServiceRoot PersistentServiceImpl java      at org apache derby impl services monitor BaseMonitor bootService BaseMonitor java       at org apache derby impl services monitor BaseMonitor createPersistentService BaseMonitor java       at org apache derby iapi services monitor Monitor createPersistentService Monitor java      at org apache derby impl jdbc EmbedConnection createDatabase EmbedConnection java       at org apache derby impl jdbc EmbedConnection  lt init gt  EmbedConnection java      at org apache derby impl jdbc EmbedConnection    lt init gt  EmbedConnection   java     at org apache derby impl jdbc EmbedConnection    lt init gt  EmbedConnection   java     at org apache derby jdbc Driver   getNewEmbedConnection Driver   java     at org apache derby jdbc Driver    connect Driver    java      at org apache derby impl drda Database makeConnection Database java      at org apache derby impl drda DRDAConnThread getConnFromDatabaseName DRDAConnThread java       at org apache derby impl drda DRDAConnThread verifyUserIdPassword DRDAConnThread java       at org apache derby impl drda DRDAConnThread parseSECCHK DRDAConnThread java       at org apache derby impl drda DRDAConnThread parseDRDAConnection DRDAConnThread java       at org apache derby impl drda DRDAConnThread exchangeServerAttributes DRDAConnThread java      at org apache derby impl drda DRDAConnThread sessionInitialState DRDAConnThread java      at org apache derby impl drda DRDAConnThread run DRDAConnThread java     Cleanup action completed                        GMT Thread     DRDAConnThread     derby daemons       DATABASE    NSinSameJVMTestDB    DRDAID         Failed to create database   NSinSameJVMTestDB   see the next exception for details                         GMT Thread     DRDAConnThread     derby daemons       DATABASE    NSinSameJVMTestDB    DRDAID         Directory  NSinSameJVMTestDB cannot be created                         GMT Thread     DRDAConnThread     derby daemons       DATABASE    NSinSameJVMTestDB    DRDAID   NF       A FB                          Failed to create database   NSinSameJVMTestDB   see the next exception for details                         GMT Thread     DRDAConnThread     derby daemons       DATABASE    NSinSameJVMTestDB    DRDAID   NF       A FB                          nullnulljava lang NullPointerException at org apache derby impl drda DRDAConnThread writeSQLCAGRP DRDAConnThread java       at org apache derby impl drda DRDAConnThread writeSQLCARD DRDAConnThread java       at org apache derby impl drda DRDAConnThread parseDRDAConnection DRDAConnThread java       at org apache derby impl drda DRDAConnThread exchangeServerAttributes DRDAConnThread java      at org apache derby impl drda DRDAConnThread sessionInitialState DRDAConnThread java      at org apache derby impl drda DRDAConnThread run DRDAConnThread java     nulljava lang NullPointerException at org apache derby impl drda DRDAConnThread writeSQLCAGRP DRDAConnThread java       at org apache derby impl drda DRDAConnThread writeSQLCARD DRDAConnThread java       at org apache derby impl drda DRDAConnThread parseDRDAConnection DRDAConnThread java       at org apache derby impl drda DRDAConnThread exchangeServerAttributes DRDAConnThread java      at org apache derby impl drda DRDAConnThread sessionInitialState DRDAConnThread java      at org apache derby impl drda DRDAConnThread run DRDAConnThread java        ',0
'Derby should throw a truncation error or warning when CASTing a parameter constant to char or char for bit datatypes and the data is too large for the datatype     Derby doesn t throw a truncation exception warning when data is too large during casting of constants or parameters to character string or bit string data types  Following is ij example for constants which is too big for the datatype it is getting cast toij gt  values  cast   hello  as char       hel  row selectedij gt  values  cast  X       as char    for bit data        row selectedFollowing code snippet is when using parameters through a JDBC program s executeUpdate  create table ct  c CLOB    K        the following Formatters just loads cData with        c  characters String cData   org apache derbyTesting functionTests util Formatters repeatChar  c            notice that   in the preared statement below is bound to length       pSt   con prepareStatement  insert into ct values  cast    as varchar             pSt setString    cData     Derby doesn t throw an exception at ps execute time for       characters into       parameter  It silently truncates it to       pSt execute      ',0
'Bad Eclipse plugin version specification    In the plugin xml of the Derby Eclipse plugin  the version specification reads                      which Eclipse complains about as being illegal  In consequence  the plugin is not loaded The Eclipse docs have the following to say about the version specification   Plug in version format is major minor service qualifier  Stripping the              whatever that is anyway  solves the problem    ',0
'For the concurrency of ResultSet  Network Server should not send the concurrency of Statement     I am working on getting updatable resulset functionality to work under Network Server  One issue that I found is Network Server sends the concurrency of the Statement object when it really needs to send the concurrency of the Resultset  This was ok in the past because CONCUR READ ONLY was the only concurreny supported by Derby  But  now with the support of CONCUR UPDATABLE  it is possible that the concurrency of ResultSet might not be same as the Statement object  Hence  Network Server should send the concurrency of the ResultSet object if that is what the protocol calls for The fix for this is localized in java drda org apache derby impl drda DRDAConnThread java    ',0
'setNull does not work with java sql Types TIMESTAMP    Calling setNull x java sql Types TIMESTAMP  throws an exception with the following message   x is the column number Message is    An attempt was made to get a data value of type  TIMESTAMP  from a data value of type  null      ',0
'Parameter names required in CREATE FUNCTION    A statement like create function s  f   char     integer  returns int language java parameter style java external name  myclass mymethod fails with the message ERROR   X    Syntax error  Encountered  char  at line    column   However create function s  f   p  char     p  integer  returns int language java parameter style java external name  myclass mymethod is accepted The Derby documentation  at http   incubator apache org derby manuals reference sqlj   html CREATE PROCEDURE Statement   the SQL     standard  and DB  all agree that the parameter name is optional    ',0
'List of jar files in tools java incorrect in BUILDING txt    Section   of BUILDING txt describes how to obtain JDK      JDK      JDBC     extensions  JCE  OSGI  But then it says you should have the following jars   derby source  tools java javacc jar  derby source  tools java jakarta oro       jar  derby source  tools java jce      jar  derby source  tools java jdbc    stdext jar  derby source  tools java jta      B classes zip  derby source  tools java servlet jar  derby source  tools java osgi jarActually  what you have is the following empty jargeronimo spec jta      B rc  jargeronimo spec servlet     rc  jarjakarta oro       jarjavacc jarjce      jarjdbc    stdext jarosgi jarI am providing a patch with this correction    ',0
'isFirst   returns true when relative x  goes beyond result set    Bizarre error  Not sure if this is a JDBC  Derby  or Java issue An opened result set has   records  A call to relative    while on row   should result in isAfterLast true  and isFirst  isBeforeFirst  and IsLast set to false  However  the result is isAfterLast True and isFirst True ij connect  IsAfter create true  create table x  a char      insert into x values                 quit import java sql    public class ErrIsFirst   public static void main String argv    throws SQLException   Connection conn   null  Statement s   null  ResultSet rs   null  String DerbyDriver    org apache derby jdbc EmbeddedDriver   String returnValue  try   Class forName DerbyDriver  newInstance      catch  Exception NoDriver    System out println  Derby driver not found      DerbyDriver   NoDriver printStackTrace    System exit       try   conn   DriverManager getConnection  jdbc derby IsAfter    s   conn createStatement ResultSet TYPE SCROLL INSENSITIVE ResultSet CONCUR READ ONLY   rs   s executeQuery   SELECT A FROM X    rs next       First Record returnValue   rs getString  A    System out println  Value   returnValue   rs relative     System out println  isFirst     rs isFirst       isLast     rs isLast       isAfterLast     rs isAfterLast     returnValue   rs getString  A    System out println  Value   returnValue   rs relative      returnValue   rs getString  A    System out println  Value   returnValue   rs relative      System out println  isFirst     rs isFirst       isLast     rs isLast       isAfterLast     rs isAfterLast     returnValue   rs getString  A    System out println  Value   returnValue   rs close    s close      catch  SQLException se    String SQLState   se getSQLState    String SQLMessage   se getMessage    System out println  Error     SQLState   System out println SQLMessage       The results on my system are Value  isFirst false isLast false isAfterLast falseValue  Value  isFirst true isLast false isAfterLast trueError        Invalid cursor state   no current row If you eliminate the first println call to isFirst   you get the following  correct  results Value  Value  Value  isFirst false isLast false isAfterLast trueError        Invalid cursor state   no current row Okay  so where did we go wrong    ',0
'setNull x JDBCType DATE  does not work when batching is turned on    Trying to execute batch on which setNull x DATE  was called gives the following exception SQL Exception  An attempt was made to get a data value of type  DATE  from a data value of type  null   at org apache derby impl jdbc Util newEmbedSQLException Util java  at org apache derby impl jdbc Util newEmbedSQLException Util java  at org apache derby impl jdbc Util generateCsSQLException Util java  at org apache derby impl jdbc EmbedConnection newSQLException EmbedConnection java  at org apache derby impl jdbc ConnectionChild newSQLException ConnectionChild java  at org apache derby impl jdbc EmbedPreparedStatement dataTypeConversion EmbedPreparedStatement java  at org apache derby impl jdbc EmbedPreparedStatement setObject EmbedPreparedStatement java  at org apache derby iapi types DataType setInto DataType java  at org apache derby impl jdbc EmbedPreparedStatement executeBatchElement EmbedPreparedStatement java  at org apache derby impl jdbc EmbedStatement executeBatch EmbedStatement java  at net sf hibernate impl BatchingBatcher doExecuteBatch BatchingBatcher java    DATE column is nullable in db schema  so it should pass there ok  I believe the problem is in org apache derby iapi types SQLDate  which does not implement setInto method  so DataType setInto method is executed  calling setObject x null   setObject thinks this is JDBC spec violation and fails on exception Problem exists in both          and            ',0
'Column names on ResultSet updateXXX and getXXX methods are handled incorrectly    Sections        and                  of JDBC     spec sayColumn names supplied to getter      updater      methods are case insensitive  If a select listcontains the same column more than once  the first instance of the column will bereturned      updated      Derby returns or updates the last column in the select list  not the first  With the attached Java class I seePRE UPDATE     POST UPDATE     POST UPDATE getXXX name AB     ab      ',0
' Schema already exists  when creating a table    When running a multithreaded program where several threads in parallell create tables in a schema that is not explicitly created  one often get the following exception ERROR X Y    Schema  TESTSCHEMA  already exists  at org apache derby iapi error StandardException newException StandardException java      at org apache derby impl sql catalog DataDictionaryImpl duplicateDescriptorException DataDictionaryImpl java       at org apache derby impl sql catalog DataDictionaryImpl addDescriptorNow DataDictionaryImpl java       at org apache derby impl sql catalog DataDictionaryImpl addDescriptor DataDictionaryImpl java       at org apache derby impl sql execute CreateSchemaConstantAction executeConstantAction CreateSchemaConstantAction java      at org apache derby impl sql execute DDLConstantAction getSchemaDescriptorForCreate Unknown Source  at org apache derby impl sql execute CreateTableConstantAction executeConstantAction CreateTableConstantAction java      at org apache derby impl sql execute MiscResultSet open MiscResultSet java     at org apache derby impl sql GenericPreparedStatement execute GenericPreparedStatement java      at org apache derby impl jdbc EmbedStatement executeStatement EmbedStatement java       at org apache derby impl jdbc EmbedStatement execute EmbedStatement java      at org apache derby impl jdbc EmbedStatement execute EmbedStatement java      at derbytest Main CreateTable run Main java     at java lang Thread run Thread java     A program that reproduces this bug will be attached    ',0
'Testharness  testEncryptionAlgorithm property is not being picked up correctly for some encryption suites    It looks like the encryption properties   testEncryptionAlgorithm DESede CBC NoPadding is not being picked up for the encryption run of stress multi test  But the test uses a database with the default encryption algorithm   DES CBC NoPadding   ',1
'Builds fail during splitmessages step if path contains spaces    If the path to the Derby source files contains a space  for example  opt My Local Drive derbysource  then the build will fail at the splitmessages step with the following error       java      Exception in thread  main  java lang StringIndexOutOfBoundsException  String index out of range          java      at java lang String substring String java            java      at org apache derbyBuild splitmessages main splitmessages java    splitmessages should be improved to handle spaces in the path to the message files    ',0
'test tools dblook test java fails if run in a directory having   derby    in its path    SYMPTOM  The test  tools dblook test  will fail  The diff looks similar to this      Start  dblook test jdk         derbyall derbytools                            d     lt  java io FileNotFoundException   lt filePath gt Test Failed  End  dblook test jdk         derbyall derbytools                            cf mail thread http   mail archives apache org mod mbox db derby dev        mbox   c               GB    ac   fr    y net  eANALYSIS  The problem lies with the sedfunctionality in the test harness  which delete certain lines beforecomparing with the master file Sed java in the harness removes lines containing derby  in the path viz  deleteLines addElement    derby     lt     gt              deleteLines addElement    derby             so if your tests are running in a directory containing this pattern  aline too much is deleted from dblook test tmp  thereby giving acomparison failure like you describe I don t know the reason for this deletion yet  so I can t say how tofix it  but the work around is obvious  Run test in a directory whosename does not contain this pattern   ',0
'testing README htm property descriptions  testSpecialProps wrongly named  useprocess omitted    In section      in    testing README htm  the property  TestSpecialFlags is described for specifying additional properties to RunTest  I could notfind any evidence of this in RunTest or elsewhere  However  the property testSpecialPropsis supported by RunTest java  I found this to work  This propertyalso has a syntax for specifying more than one property using a    delimiter between properties  i e  testSpecialProps  lt prop   gt   lt value   gt         lt prop n gt   lt value n gt Also I noticed the property  useprocess   default true  for controllingwhether RunTest runs the test in a separate vm or a thread in currentvm isn t documented in README htm  I suggest it be included  sinceit s potentially useful for debugging tests  I could include it in thepatch for derby      I don t think anybody committed it yet  or file anew JIRA issue Looking at RunTest reveals that unit tests are not  yet  runnable with useprocess false   though    ',0
'SYS SYSCOLUMN problem with  GENERATED BY DEFAULT  column w  Network Server    When connected to the Derby Network Server  if one has a table with a column defined as  GENERATED BY DEFAULT  and then one tries to select the  COLUMNDEFAULT  field from SYS SYSCOLUMNS  the result is an NPE in the server code that leads to connection deallocation I don t know if this is a problem with the  GENERATED BY DEFAULT  feature or if it s a problem with Network Server  more investigation is required To reproduce  use ij to connect to a database using Network Server  and then ij gt  create table t   i int generated by default as identity    rows inserted updated deletedij gt  select columndefault from sys syscolumns COLUMNDEFAULT                                                                                                                                nulljava lang NullPointerException at org apache derby impl drda DRDAConnThread writeFdocaVal DRDAConnThread java       at org apache derby impl drda DRDAConnThread writeFDODTA DRDAConnThread java       at org apache derby impl drda DRDAConnThread writeQRYDTA DRDAConnThread java       at org apache derby impl drda DRDAConnThread processCommands DRDAConnThread java      at org apache derby impl drda DRDAConnThread run DRDAConnThread java     agentThread     DRDAConnThread     main     ERROR        Execution failed due to a distribution protocol error that caused deallocation of the conversation  A DRDA Data Stream Syntax Error was detected  Reason   x    ',0
'Remove resultSetHoldability property from ClientDataSource    ClientDataSource  through ClientBaseDataSource  implements a Java Bean property resultSetHoldability which is not documented in the functional spec at http   incubator apache org derby papers DerbyClientSpec htmlJDBC provides standard ways to set the holdability of ResultSets  so a non standard separate mechanism is not required  The property and associated code needs to be removed    ',0
'AES encryption test fails on Solaris       The store aes sql test on Solaris    produces the following diff report      Start  aes jdk                                    del lt  ERROR XJ     Java exception   Wrong keysize  must be equal to          or      java security InvalidParameterException     a    gt  ERROR XJ     Java exception   AES key length must be           or     bits  java security InvalidParameterException  Test Failed  End  aes jdk                                    The cause of this problem is that on most OSs  the java security InvalidParameterException thrown by the JVM when an invalid encryption key length is requested contains a message with the following text  Wrong keysize  must be equal to          or    while on Solaris    the message contained in the exception has been changed to  AES key length must be           or     bitsThe reason for this is most likely that a different encryption library is included in Solaris    comparedto the other OSs  either as part of the JVM or as a native library The problem occurs on Solaris    running on both x   and Sparc processors  It occurs both with jdk     and jdk        ',1
'Many files do not have correct svn properties    There are two problems with svn properties in Derby    A number of non binary files do not have the svn eol style native property set  Some of these currently has CRLF  Windows style  line terminators  Example dt       atum    local DERBY d rby      file   plugins eclipse org apache derby ui src org apache derby ui popup actions RemoveDerbyNature java  plugins eclipse org apache derby ui src org apache derby ui popup actions RemoveDerbyNature java  ASCII C program text  with CRLF line terminatorsdt       atum    local DERBY d rby      svn proplist  v   plugins eclipse org apache derby ui src org apache derby ui popup actions RemoveDerbyNature javawhereas others have LF Unix style   Example dt       atum    local DERBY d rby      file   plugins eclipse org apache derby ui src org apache derby ui actions SysInfoAction java  plugins eclipse org apache derby ui src org apache derby ui actions SysInfoAction java  ASCII C program textdt       atum    local DERBY d rby      svn proplist  v   plugins eclipse org apache derby ui src org apache derby ui actions SysInfoAction javaSome of the files that don t have this property do instead have a property called  snv eol style   I m guessing this is a typo Example dt       atum    local DERBY d rby      svn proplist  v java testing org apache derbyTesting unitTests crypto T CipherOFB javaProperties on  java testing org apache derbyTesting unitTests crypto T CipherOFB java   snv eol style   native   A seemingly arbitrary collection of files have the svn executable property set  To my knowledge  the only files in the Derby respository that should have this property are the   ksh and perhaps the   bat scripts   I don t know if Windows cares about this property when the file has the  bat suffix   Currently none of the   ksh scripts have this property  but a number of java source files  not all  have it   If there is some reason to have this property on other files  it should at least be done consistently throughout the repository  Example dt       atum    local DERBY d rby      svn proplist  v java drda org apache derby drda NetworkServerControl javaProperties on  java drda org apache derby drda NetworkServerControl java   svn executable   svn eol style   nativedt       atum    local DERBY d rby      svn proplist  v java testing org apache derbyTesting unitTests crypto T CipherOFB javaProperties on  java testing org apache derbyTesting unitTests crypto T CipherOFB java   snv eol style   nativeIf I understand correctly it is not possible to create a patchfile that contains property changes  so I guess a committer will have to do this  I m willing to create a script file containing all the svn commands that must be run  as a  pseudo patch     ',0
'Network client XA should only keep XA state for transaction branch association  to track whether to send commit in autocommit mode   All other state and state related decisions should be deferred to the server     Network client XA should only keep XA state for transaction branch association  to track whether to send commit in autocommit mode  All other state and state related decisions should be defered to the server The client tries to track XA state to make decisions based on current XA state  Most of this state handling was removed with DERBY     but it still was not being handled properly  This is evidenced by multiple failures in xaSimplePostive that now that it gets past DERBY     This fix will have the client track only branch association as outlined in the XA  specification  Table      State Table for Transaction Branch Association  The client will track onlyXA TO NOT ASSOCIATEDXA T  ASSOCIATEDAssociation Suspended  T   will map to XA TO NOT ASSOCIATED for the client s pupurposes The client commit in autocommit mode only for XA TO NOT ASSOCIATED    ',0
