@relation 'WicketBug'

@attribute Text string
@attribute class-att {0,1}

@data
'Uncaught exception guesing urls using CryptedUrlWebRequestCodingStrategy    When used the CryptedUrlWebRequestCodingStrategy strategy in my wicket application I get an uncaught exception when trying to hack urls in the browser address bar Configuration   Override protected IRequestCycleProcessor newRequestCycleProcessor     return new CompoundRequestCycleProcessor new CryptedUrlWebRequestCodingStrategy  new WebRequestCodingStrategy     null  null  null  null        newRequestCycleProcessor Exception java lang ArrayIndexOutOfBoundsException     at wicket util crypt Base  UrlSafe decodeBase   Base  UrlSafe java      at wicket util crypt AbstractCrypt decryptUrlSafe AbstractCrypt java     at wicket protocol http request CryptedUrlWebRequestCodingStrategy decodeURL CryptedUrlWebRequestCodingStrategy java      at wicket protocol http request CryptedUrlWebRequestCodingStrategy decode CryptedUrlWebRequestCodingStrategy java     at wicket Request getRequestParameters Request java      at wicket RequestCycle step RequestCycle java      at wicket RequestCycle steps RequestCycle java       at wicket RequestCycle request RequestCycle java      at wicket protocol http WicketServlet doGet WicketServlet java      at javax servlet http HttpServlet service HttpServlet java      at javax servlet http HttpServlet service HttpServlet java      at org apache catalina core ApplicationFilterChain internalDoFilter ApplicationFilterChain java      at org apache catalina core ApplicationFilterChain doFilter ApplicationFilterChain java      at org jboss web tomcat filters ReplyHeaderFilter doFilter ReplyHeaderFilter java     at org apache catalina core ApplicationFilterChain internalDoFilter ApplicationFilterChain java      at org apache catalina core ApplicationFilterChain doFilter ApplicationFilterChain java      at org apache catalina core StandardWrapperValve invoke StandardWrapperValve java      at org apache catalina core StandardContextValve invoke StandardContextValve java      at org jboss web tomcat security SecurityAssociationValve invoke SecurityAssociationValve java      at org jboss web tomcat security JaccContextValve invoke JaccContextValve java     at org apache catalina core StandardHostValve invoke StandardHostValve java      at org apache catalina valves ErrorReportValve invoke ErrorReportValve java      at org jboss web tomcat tc  jca CachedConnectionValve invoke CachedConnectionValve java      at org apache catalina core StandardEngineValve invoke StandardEngineValve java      at org apache catalina connector CoyoteAdapter service CoyoteAdapter java      at org apache coyote http   Http  Processor process Http  Processor java      at org apache coyote http   Http  BaseProtocol Http  ConnectionHandler processConnection Http  BaseProtocol java      at org apache tomcat util net PoolTcpEndpoint processSocket PoolTcpEndpoint java      at org apache tomcat util net MasterSlaveWorkerThread run MasterSlaveWorkerThread java      at java lang Thread run Thread java     I d except that this exception would be caught an a user is taken to a user friendly error page  possibly the default error page    ',0
'creating a mountBookmarkablePage with PageMap    from wicket user lists sourceforge net On          Igor Vaynberg  lt igor vaynberg gmail com gt  wrote lol  yesi think someone got a bit overzealous with typesafety  please create a jira issue for it and we will change PageMap pageMap to String pageMapName igorOn          Kadir Sener GUMUS  lt chaoticknight gmail com gt  wrote Hi i want to mount a bookmarkablePage with custom pagemap parameter in Application init   but as a normal result i am experiencing with no session error  Because PageMap forName     requires a session  so can i ask you what the method  mountBookmarkablePage String path  PageMap pageMap  Class bookmarkablePageClass   is for  where do i have to define that  i couldnt find any usage description for the method  Thanks Kadir   ',0
'Removing comments from markup can fail    Markup with comments in it sometimes causes Wicket to crash with a nasty StringIndexOutOfBoundsException    ',0
'NPE in RequestLogger     java lang NullPointerException at java util LinkedList writeObject LinkedList java      at sun reflect GeneratedMethodAccessor   invoke Unknown Source  at sun reflect DelegatingMethodAccessorImpl invoke DelegatingMethodAccessorImpl java     at java lang reflect Method invoke Method java      at java io ObjectStreamClass invokeWriteObject ObjectStreamClass java      at java io ObjectOutputStream writeSerialData ObjectOutputStream java       at java io ObjectOutputStream writeOrdinaryObject ObjectOutputStream java       at java io ObjectOutputStream writeObject  ObjectOutputStream java       at java io ObjectOutputStream defaultWriteFields ObjectOutputStream java       at java io ObjectOutputStream writeSerialData ObjectOutputStream java       at java io ObjectOutputStream writeOrdinaryObject ObjectOutputStream java       at java io ObjectOutputStream writeObject  ObjectOutputStream java       at java io ObjectOutputStream writeObject ObjectOutputStream java      at wicket util lang Objects sizeof Objects java       at wicket Session getSizeInBytes Session java      at wicket protocol http RequestLogger requestTime RequestLogger java      at wicket RequestCycle detach RequestCycle java      at wicket RequestCycle steps RequestCycle java       at wicket RequestCycle request RequestCycle java      at wicket protocol http WicketFilter doGet WicketFilter java      at wicket protocol http WicketServlet doGet WicketServlet java      at javax servlet http HttpServlet service HttpServlet java        ',0
'WicketServlet deprecation and WicketFilter    Hi I m one of the maintainer of ops j pax wicket  Atm  I m trying tomigrate pax wicket to wicket     that can be found at https   scm ops j org repos ops j branches pax wicket      One of the problem that I found during migration is the fact thatWicketFilter uses reflection to instantiate application factory byusing the FilterConfig getInitParam   applicationFactoryClassName    Since this is not advisable in OSGi  Due to problem of ensuringwhoever export the wicket bundle must have it s classloader be able toload the application factory  and HttpService does not support Filter It would be better if the old pattern of WicketServlet is supported  lt code gt public class WicketServlet  protected WicketFilter newWicketFilter     return new WicketFilter      public void init     wicketFilter   newWicketFilter    filter init new FilterConfig                lt  code gt This way  I would be able to override the instantiation ofWicketFilter without having to reimplement my FilterConfig For example  my wicket servlet will look like like  lt code gt final class MyWicketServlet extends WicketServlet  private final IWebApplicationFactory m appFactory  MyWicketServlet  IWebApplicationFactory factory     m appFactory   factory    protected final WicketFilter newWicketFilter     return new WicketFilter     protected IWebApplicationFactory getApplicationFactory     return MyWicketServlet this m appFactory          lt  code gt This way  reflection will not be used anymore in both instantiatingWebApplication  bypassing ContextParamWebApplicationFactory class  andIWebApplicationFactory Regards Edward YakopNote Can we please remove the log info part to mark WicketServlet is deprecated  lt code gt public WicketServlet       log warning log info                                                  log info  DEPRECATED  Please use WicketFilter instead     log info                                                   lt  code gt Reply from Johan Compagner  jcompagner gmail com We will remove the warnings about the deprication when we will release        for now we want to point people as much as possible to the wicket filter The wicket servlet will still be there So you just want a factory method in wicket servlet where you can make the wicket filter can you add a RFE for this https   issues apache org jira secure IssueNavigator jspa reset true amp mode hide amp pid          amp sorter order DESC amp sorter field priority amp resolution    amp component         then i will add the factory method asap johan   ',0
'Allow to set field values before submitting a form with Ajax in WicketTester    I have code to validate   TextField  s one by one with ajax  While the code works  I wasn t able to assert it working with WicketTester The attached quickstart can be used to reproduce the problem on a     snapshot  The code works in a browser  validity gets toggled true   false when changing the input length   but WicketTester fails  With WicketTester  the ajax event gets triggered  and it calls validate on the field   but isValid always returns true    ',0
'pallete    is missing in HTML    Index  Palette html                                                                           Palette html  revision            Palette html  working copy                    lt td class  buttons  gt   lt button type  button  wicket id  addButton  class  button add  gt  lt img wicket id  image  src  add gif   gt  lt  button gt  lt br  gt   lt button type  button  wicket id  removeButton  class  button remove  gt  lt img wicket id  image  src  remove gif   gt  lt  button gt  lt br  gt   lt button type  button  wicket id  moveUpButton  class button up  gt  lt img wicket id  image  src  up gif   gt  lt  button gt  lt br  gt    lt button type  button  wicket id  moveUpButton  class  button up  gt  lt img wicket id  image  src  up gif   gt  lt  button gt  lt br  gt   lt button type  button  wicket id  moveDownButton  class  button down  gt  lt img wicket id  image  src  down gif   gt  lt  button gt  lt br  gt   lt  td gt   lt td class  pane selection  gt    ',0
'Calls to enabled and visibleInHierarchy should not be done in component resolving     Currently  the check s  on whether a component may receive a call is done too early  namely during resolving the request target  This is a problem when components depend on things being initialized in the page or component using detachement  There is also some code duplication  The proper place for this check is in RequestListenerInterface invoke    ',0
'EmailAddressPatternValidator does not correctly identify TLDs with more than   letters    The following is already fixed in wicket      but doesn t seem to have made it into     yet  The following looks like a valid regex for this        A Za z                   A Za z                A Za z                  A Za z                  A Za z                  ',0
'PackageRequestTargetUrlCodingStrategy should interrupts the cycle and sends a     when a page class cannot be found     Using PackageRequestTargetUrlCodingStrategy and manually hacking the url in the browser will throw up a RuntimeException if it cannot load a corresponding page class  Same could happen if the bookmarkable page does not exist anymore  etc    see stacktrace below The expected behavior is to interrupt the cycle and sends a     wicket WicketRuntimeException  Unable to load class with name  com mycompany wicket pages xyzw at wicket application DefaultClassResolver resolveClass DefaultClassResolver java     at wicket request target coding PackageRequestTargetUrlCodingStrategy decode PackageRequestTargetUrlCodingStrategy java     at wicket protocol http request WebRequestCodingStrategy targetForRequest WebRequestCodingStrategy java      at wicket protocol http request CryptedUrlWebRequestCodingStrategy targetForRequest CryptedUrlWebRequestCodingStrategy java      at wicket request compound DefaultRequestTargetResolverStrategy resolve DefaultRequestTargetResolverStrategy java     at wicket request compound AbstractCompoundRequestCycleProcessor resolve AbstractCompoundRequestCycleProcessor java     at wicket RequestCycle step RequestCycle java       at wicket RequestCycle steps RequestCycle java       at wicket RequestCycle request RequestCycle java      at wicket protocol http WicketFilter doGet WicketFilter java      at wicket protocol http WicketFilter doFilter WicketFilter java        ',0
'AjaxEditableLabel on setModel does not update the labels model only the editors    The AjaxEditableLabel when you perform a setModel   it will go ahead and update the underlying model of the editor however  it does not update the underlying model of the Label   ',0
'CheckBox incorrectly converts its model value when a custom Boolean converter is installed    When I use a custom localized Boolean converter  using my custom IConverterLocator  that converts  Ano  to true and  Ne  to false  Czech words for  yes  and  no   the CheckBox with  true  getModelObject   will render unchecked  The problem is that CheckBox uses Strings isTrue   to convert a value returned by getModelObjectAsString   which uses converters  The result is that true is incorrectly converted to false   true   gt  convertToString     gt   Ano    gt  Strings isTrue     gt  false   ',0
'Inheritable model cannot be a wrap model    In the code of Component initModel    when it comes accross an IWrapModel  it always gets its nested model  not considering if this model itself might be an IInheritableModel  for  Component current   getParent    current    null  current   current getParent         Get model IModel model   current getModel    if  model instanceof IWrapModel    model     IWrapModel model  getNestedModel      if  model instanceof IInheritableModel            Would it be correct do make the following correction   if  model instanceof IWrapModel  amp  amp    model instanceof IInheritableModel     model     IWrapModel model  getNestedModel        ',0
'BookmarkablePageLink only sets the target attribute when it exists in the markup    BookmarkablePageLink adds an attribute modifier to itself when setPageMap is called  However  it creates the attribute modifier in such a fashion that it is only applied when the target attribute is already in the markup  The initial goal to implement it like that was to make the change unobtrusive  I m backtracking on that now though  as I now think it is actually half baked  I d like to change the behavior so that it  always  sets the target when you call setPageMap on it  This would mean that you ll popup another window if you try to link to a different page map in the same screen  but you shouldn t do that anyway See http   www nabble com Re  A Extending wicket markup html tree Tree p        html for a problem this would fix    ',0
'Some components miss localization  NavigatorLabel  Palette     wicket extensions markup html repeater data table NavigatorLabel should be localized  Now there s hard coded string Showing xxx to yyy of zzzwicket extensions markup html form palette Palette   method newAvailableHeader and newSelectedHeader  It think it should be better to use localized model instead of hardcoded strings  Available  and  Selected    ',0
'Converter misusage mangling in RadioChoice      x RadioChoice     is doing conversion  I don t think it should be I think the default ChoiceRenderer should be doing the conversion  and that if you supply your own  no conversion should be done    ',0
'Wicket Focus code utterly breaks AjaxEditableLabel    The Wicket Focus javascript is nice and clever  but isn t clever enough   we ve overlooked the use case where people want to set the focus in their AJAX callback to another component This is particularly bad for the AjaxEditableLabel case  because onblur   on the text field that it pops up causes it to submit the value back to the server and finish the editing process and go away  So the text field pops up  and then wicket moves the focus somewhere else  so it goes away again immediately  Maybe a good stab at fixing     of the problem would be to see if the JS in the response has the word  focus  in it  and not do the focusing if it does Looking at the user list  I think Johan is the Wicket Focus man  so I m assigning this to him  Johan   if this isn t really your domain  obviously feel free to unassign and accept my apologies    ',0
'DropDownChoice  empty Model wrong default encoding of special chars    Iv the DDChoice is empty at first  you get a  Bitte Ausw  hlen  wich is wrongly decoded as  Bitte Ausw  len    so the encoding needs to be checked that it gets correctly encoded according to HTML like  auml    ',0
'Using Borders with Markup Inheritance causes component resolution failures    If a Border is used by the BasePage in a markup inheritance implementation  Wicket is unable to resolve any of the components in the child page I will attach a simple testcase for this    ',0
'Ajax requests don t detach component models    After ajax request the component models are not detached  Page onDetach should detach those models  but since the page itself is not attached  the onDetach method is not called It s necessary to always call page detachModels after request  And we should only call page detach from the request target  The ajax request target should not page detach  as the behaviorrequesttarget should do that    ',0
'NullPointerException in MarkupFragmentFinder find      If ID of any component in MarkupStream is null  for example in ends with tags   the method MarkupFragmentFinder find   may crash  See patch      ',0
'mvn jetty run  maven jetty plugin not configured    maven jetty plugin not configured for wicket quickstart    ',0
'Add global override to disable gzip compression  SAP double compresses      It should be possible to deactivate gzip compression  Sometimes gzip is already handled by a proxy server or gzip raises problems  like I experienced on SAP J EE Enterprise Server  Default should be  on  It s always good to have an option    ',1
'Feedback is not cleaned up upon AJAX requests    When doing validation with AjaxFormComponentUpdatingBehavior once an error message is attached to a component it gets sticky and is not refreshed upon new ajax requests  It seems as if feedback is not cleaned up so onEvent always takes the hasError branch  independently of validation results    ',0
'JavaScript comment stripping doesn t handle regexps    The following line is crippled when using javascript comment stripping from jquery js     Handle the common XPath    expression if    t indexOf          it will be result in if    t indexOf  the    inside the string quotes are taken as a comment instead of as a string      ',0
'ModalWindow does not function under Opera    Initial ModalWindow appears  but with the title   Blank Page   The window remains unpopulated    ',0
'Use WebRequestEncoder everywhere a query string is constructed       ',0
'LocalizedImageResource escapes ampersands twice  regression     urlFor returns escaped ampersands  apparently  a change  so LocalizedImageResource should not do it a second time    ',0
'tests should be test    In pom xml for extension  the following is a typo   lt dependency gt   lt groupId gt org apache wicket lt  groupId gt   lt artifactId gt wicket lt  artifactId gt   lt classifier gt tests lt  classifier gt   lt scope gt tests lt  scope gt  lt              should be  lt scope gt test lt  scope gt   lt  dependency gt Now when using mvn eclipse eclipse and mvn war I get an extra unnecessary test jar   ',0
'WicketTester does not bind created Session to SessionStore    The WicketTester constructor  via a call to MockWebApplication createRequestCycle    creates a new session but fails to bind it  this wicketSession    WebSession  Session findOrCreate   This means that the session subsequently gets over written by a new one created in a later call to WicketTester startPage    This causes problems for any unit tests which want to set up session data after instantiating a WicketTester  but before calling WicketTester startPage   The MockWebApplication createRequestCycle   should probably bind the session immediately after creating it  this wicketSession    WebSession  Session findOrCreate    getApplication   getSessionStore   bind getWicketRequest    wicketSession  Then subsequent calls to startPage   will use this session rather than create a new one    ',0
'TimeOfDay next Calendar  can return time on same day rather than next day    Currently code does  calendar add Calendar DATE      return Time valueOf calendar  this  Because Time valueOf Calendar  TimeOfDay  always returns the time on the same day  the add is ignored  Instead this code should be the time of day today plus one day like this  return Time valueOf calendar  this  add Duration ONE DAY     ',0
'AbstractTextComponent setConvertEmptyInputStringToNull true  does not work with IObjectClassAwareModels  affects TextField  etc      The unit tests ought to cover this  but apparently don t  A TextField should convert empty strings to nulls if you call setConvertEmptyInputStringToNull true  on it  which the constructors do by default  However  this doesn t currently work  AbstractTextComponent getConvertEmptyInputStringToNull   is only called from AbstractTextComponent convertValue String     AbstractTextComponent convertValue String    is called from FormComponent convert    but only if the component doesn t have a type assigned to it  As soon as you use a PropertyModel  which implements IObjectClassAwareModel   this means empty strings are no longer converted to nulls This is obviously a great big blocker and needs fixing ASAP    ',0
'HeaderContributor forces relative URL    I consider this a bug  and was wondering if you do as well    If so  I will open a JIRA and attach a patch for it  Just let me know In my       app  I have the following line add HeaderContributor forCss   resources styles global css    which generates this in the markup  correctly   lt link rel   stylesheet  type  text css  href   resources css global css   gt  lt  link gt In      it generates this in the markup  incorrectly   lt link rel   stylesheet  type  text css  href            resources styles global css   gt  lt  link gt This is because of the change to have everything with relative URLs  I am assuming  But  I don t want a relative URL  I want an absolute one  I m thinking that the following change would be appropriate HeaderContributor java     if  location startsWith  http         location startsWith  https      changed to if  location startsWith  http         location startsWith  https         location startsWith         ',0
'Prototype scoped Spring beans    I copied the following text from my discussion on wicket user  and was asked to open an issue  so here it is http   www nabble com Prototype scoped Spring beans tf        htmlFor a more complex form I wanted to use a  stateful  Springbean  to which I applied scope  prototype   The idea is to have one bean instance for every Form instance  I would access the bean with PropertyModels and direct method calls during construction  i e  setting initial state from input parameters  and during events  which would alter the state  I inject the bean into the Form with  SpringBean annotation This works somehow  but sometimes  especially after using the backbutton  I had the problem that the internal state was reset  So I analyzed the stack in the constructor of the bean implementation  and found out that it was called twice during construction of the Form  First  during the super   call  and then again in the next line during a method call on that bean  I appended both stacktraces below  The proxy itself does not change This happens again after going back and e g  submitting again  This results in a NPE  because the internal state is reset I understand from reading the mailing list that the Wicket Proxy does nothing but a lookup in the Application context  and does not know or care about spring scope And here I m a little stuck  I am already considering to put the state into the Form  and make the Bean a singleton without any internal state  As that would mean some heavy refactoring  I would prefer a way where the Spring acces would work as I want  Or is this a wrong way altogether    ',0
'WicketFilter tries to call setClassLoader   even if it s not changing the default   doesn t work on strict SecurityManagers     As summary  Solution is to avoid setting the classloader if it s not actually changed    ',0
'Resource getParameters   empty when resource is mounted    After migrating my application from       to       incubating SNAPSHOT mounted shared resources  rss feeds  uploaded images  stopped working DynamicWebResource getParameters   getXXX   returns with null if the resource is mounted via Application mountSharedResource but it works fine when the resource is not mounted    ',1
' PATCH  remove XX in firefox and palette    I know it is a firefox bug but we can workaround  at least into palette  this with the attach patch   ',0
'ReloadingWicketFilter not working with markup inheritance    This is happening for latest snapshot               Last time I refreshed from Maven was            when things were working fine Problem occurs when I use the ReloadingWicketFilter  does not matter if in Wicket development mode or not My login page is not using markup inheritance  it works fine  But after login success  next page  home page  causes this error                                       btpool         DEBUG      org apache wicket application ReloadingClassLoader        clzLocation  E  peter jtrac trunk jtrac target jtrac WEB INF classes info jtrac wicket BasePage class                             btpool         INFO      org apache wicket application ReloadingClassLoader        Watching changes of class E  peter jtrac trunk jtrac target jtrac WEB INF classes info jtrac wicket BasePage class                             btpool         DEBUG      org apache wicket application ReloadingClassLoader        clzLocation  E  peter jtrac trunk jtrac target jtrac WEB INF classes info jtrac wicket DashboardPage class                             btpool         INFO      org apache wicket application ReloadingClassLoader        Watching changes of class E  peter jtrac trunk jtrac target jtrac WEB INF classes info jtrac wicket DashboardPage class                             btpool         ERROR      org apache wicket RequestCycle        Markup of type  html  for component  info jtrac wicket DashboardPage  not found  Enable debug messages for org apache wicket util resource to get a list of all filenames tried      Page class   info jtrac wicket DashboardPage  id      version         org apache wicket markup MarkupNotFoundException  Markup of type  html  for component  info jtrac wicket DashboardPage  not found  Enable debug messages for org apache wicket util resource to get a list of all filenames tried      Page class   info jtrac wicket DashboardPage  id      version          at org apache wicket MarkupContainer getAssociatedMarkupStream MarkupContainer java      at org apache wicket markup html WebPage onBeforeRender WebPage java      at org apache wicket Component beforeRender Component java      at org apache wicket Page renderPage Page java      at org apache wicket request target component BookmarkablePageRequestTarget respond BookmarkablePageRequestTarget java                 Root cause org apache wicket WicketRuntimeException  Parameter clazz must be instance of containerat org apache wicket markup MarkupCache getMarkup MarkupCache java     at org apache wicket markup loader InheritedMarkupMarkupLoader checkForMarkupInheritance InheritedMarkupMarkupLoader java    at org apache wicket markup loader InheritedMarkupMarkupLoader loadMarkup InheritedMarkupMarkupLoader java    at org apache wicket markup loader DefaultMarkupLoader loadMarkup DefaultMarkupLoader java    at org apache wicket markup MarkupCache loadMarkup MarkupCache java     at org apache wicket markup MarkupCache loadMarkupAndWatchForChanges MarkupCache java     at org apache wicket markup MarkupCache getMarkup MarkupCache java     at org apache wicket markup MarkupCache getMarkupStream MarkupCache java     at org apache wicket MarkupContainer getAssociatedMarkupStream MarkupContainer java     at org apache wicket markup html WebPage onBeforeRender WebPage java     at org apache wicket Component beforeRender Component java     at org apache wicket Page renderPage Page java     at org apache wicket request target component BookmarkablePageRequestTarget respond BookmarkablePageRequestTarget java                Couple of other points  if I now type in the URL of another page which is bookmarkable  that works and from there if I go to the home page things are fine  Looks like now the class   markup gets cached etc Another thing is if in my extension of ReloadingWicketFilter I exclude the class that is the base page for markup inheritance  things start working but I get a different class conflict error somewhere deep in the navigation and component hierarchy  let me know if you need me to send the lof for this also If this is of any relevance  I am using a custom AuthorizationStrategy   so that is how the login page comes up in the first place  throw new RestartResponseAtInterceptPageException LoginPage class    and then from Login page I do continueToOriginalDestination     maybe this has something to do with it    ',0
'Border resolve   should not attempt to render contents if bodyVisible is false    Border resolve   should not attempt to render its nested components if setBorderBodyVisible false  has been called  This way the behavior would be similar to Component setVisible     when the contents are not visible  wicket would not raise an exception if there are no corresponding components for the border s markup    ',0
'If the model is List  PropertyResolver doesn t try to find fields        ',0
'AjaxEditableChoiceLabel doesn t work    AjaxEditableChoiceLabel doesn t init properly   it always creates DropDownChoice with null in the choices field  The newEditor   method is called from the AjaxEditableLabel constructor and at that time AjaxEditableChoiceLabel choices is not initialized yet    ',0
'Invoking a request listener on a page returns an Expired Error page    The Page object being a Component should support the Wicket request listener mechanism  But invoking a request listener on page defined listener object it results in a  Page Expired  error page  To reproduce it try the following code public interface IHelloListener extends IRequestListener  public static final RequestListenerInterface INTERFACE   new RequestListenerInterface IHelloListener class   void onHello    public class HelloWorld extends WebPage implements IHelloListener  public HelloWorld     add new Label  message    Hello World      WebMarkupContainer link   new WebMarkupContainer  link    link add new SimpleAttributeModifier  href   RequestCycle get   urlFor this  IHelloListener INTERFACE     add link     public void onHello     RequestCycle get   setRequestTarget new IRequestTarget     public void detach RequestCycle requestCycle      public void respond RequestCycle requestCycle    requestCycle getResponse   write   lt html gt  lt body gt HELLO  lt  body gt  lt  html gt       public Object getLock RequestCycle requestCycle    return null             ',0
